,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
5727,5727,en,False,0,0,0,0,2021-12-04T06:11:36.000Z,"Saw dune, omw home!",1467013701697871876,106622094
1995,1995,en,False,0,0,4,0,2021-12-05T23:34:58.000Z,I can’t even accurately describe the feeling of reading Dune’s last 100 pages to Dune Messiah. That stretch is unrivaled.,1467638657611931648,949835182248472576
8686,8686,en,False,0,0,1,0,2021-12-03T00:29:16.000Z,Got round to watching Dune and it was everything. Also you can refer to me as a Timothee Champagne (whatever his name is) Stan now. https://t.co/7x1IaLp8ko,1466565162354323463,1465674060977909768
3076,3076,en,False,0,0,1,0,2021-12-05T11:40:10.000Z,i will watch dune bc oscar isaac...,1467458773283446786,1282544444282208256
1724,1724,en,False,0,1,0,0,2021-12-06T02:27:53.000Z,Finally on the last chapter of dune.,1467682174161899525,709481679249739781
261,261,en,False,1,0,1,0,2021-12-06T21:40:05.000Z,I wonder if Johnny Dune's story would be written the same way today. https://t.co/dItNOy6jdx https://t.co/fOe1zHfFAg,1467972137067724810,6620522
1361,1361,en,False,0,0,0,0,2021-12-06T06:52:22.000Z,Dune Movie Review https://t.co/qqdN1N9Dyb via @YouTube,1467748734465363970,360395177
1829,1829,en,False,0,0,0,0,2021-12-06T01:07:58.000Z,Saw Dune in IMAX today. Wow. What an experience. Definitely worth the $20 ticket https://t.co/QkhO7HzurN,1467662062935494656,1416417973217206275
983,983,en,False,0,1,0,0,2021-12-06T13:50:01.000Z,Gonna watch my favorite filmmaker Denis Villeneuve's Dune...Pretty Excited 😄 https://t.co/zg7vWwFIfV,1467853839868973065,1467486280397119495
2992,2992,en,False,0,0,0,0,2021-12-05T13:04:01.000Z,"#Dune is about people fighting over a drug that allows you to take long trips.
#ExplainAMoviePlotBadly @ExplainPlot",1467479876580134914,3317601705
3197,3197,en,False,0,0,2,0,2021-12-05T09:59:16.000Z,"Day 15 of #ornithopter from #dune slow modelling challenge. Started working on trail.
Only had time to finish off tail with all the details. I still think my whole tail boom should be narrower at the bottom, but it's too late for that. Including a shot from the movie of the back. https://t.co/Cfo1ll865v",1467433380555939844,19060199
3541,3541,en,False,0,1,2,0,2021-12-05T05:25:43.000Z,dune in imax was loud as shit,1467364542237847554,1291235679398236161
1082,1082,en,False,0,0,4,0,2021-12-06T12:15:20.000Z,french dispatch tomorrow and dune again the night after who screamed  https://t.co/hngmGy97Zs,1467830013370134534,2574687332
2604,2604,en,False,0,0,0,0,2021-12-05T17:36:56.000Z,"I loved Dune and of course @HansZimmer captures the essence of the landscape, the sounds of the unearthly beings, the intensity. Then I watch The Power of the Dog and see that @JnnyG has captured the era, the solitude, the nervous energy. Hats off to you both. Stunning work. ✨",1467548557825789959,3176663669
4804,4804,en,False,0,0,0,0,2021-12-04T17:44:25.000Z,"DUNE Clip - ""Calling Sandworm"" 2021 Warner Bros https://t.co/rFQ2jYSqor via @YouTube #DuneMovie #WarnerBros #Shorts",1467188051331850240,3335253539
3063,3063,en,False,6,14,11,0,2021-12-05T11:59:45.000Z,"Has anyone seen a movie that features a mother &amp; son team up that ISN'T Dune? I'm looking for some kind of journey or adventure. Literally can't think of any examples, closest so far is Parasite which I haven't seen so can't be sure. Psycho does not count. -_-",1467463700919382020,3227378534
487,487,en,False,0,0,3,0,2021-12-06T19:35:12.000Z,The voice from Dune but it's just calmly explaining things to people like they're preschoolers,1467940710242476040,788260237
6481,6481,en,False,0,0,0,0,2021-12-03T22:49:42.000Z,Dune.,1466902492931887105,373042562
1089,1089,en,False,0,0,0,0,2021-12-06T12:07:38.000Z,Oscar Issac and Josh Brolin feel really out of place in Dune. Great actors but damn do they need to be in everything?,1467828075425587202,4083495861
3090,3090,en,False,0,1,3,0,2021-12-05T11:26:28.000Z,"Just watched Dune on the big screen, with Krix speakers handling the Dolby Atmos soundtrack at reference level. 

Thoughts...
Epic
Loud
Amazing
Stunning
Bold

If you love sci-fi, go watch it on the biggest screen with the best audio you can find. https://t.co/0hTk4nH7qq",1467455326907629571,126725052
3361,3361,en,False,0,0,2,0,2021-12-05T07:33:18.000Z,Just saw Dune and lemme tell you is that name an understatement there are a lot of Dunes,1467396647340625927,2868295933
5828,5828,en,False,0,0,0,0,2021-12-04T05:05:38.000Z,So… “Dune”… https://t.co/CCumXyM3j4,1466997097518059523,185513203
5694,5694,en,False,0,2,1,0,2021-12-04T06:29:58.000Z,"My review of Dune (2021):
Visuals: boring 
Audio: boring 
Action: boring 
Story: boring 

1/10 I hated that movie",1467018321946107911,169560863
7530,7530,en,False,0,1,0,0,2021-12-03T12:46:26.000Z,saw dune. eh. pretty good,1466750675304415232,36626012
3066,3066,en,False,1,1,12,0,2021-12-05T11:53:39.000Z,"Watched David Lynch’s #Dune last night. The awkward script was pretty much as I remembered, but I still found the visuals amazing, particularly for its time. Weird that they had such brilliant stage sets/paintings, but the ships were like a models from a 1960s sci-fi show.",1467462168958406661,621734911
7671,7671,en,False,0,0,0,0,2021-12-03T11:11:53.000Z,Ridley Scott Says He Quit Dune Because He Didn’t Want to Shoot in Mexico City  https://t.co/R8aB5V9qBS,1466726878702538752,1199064027374268417
4056,4056,en,False,0,0,0,0,2021-12-05T00:26:52.000Z,"Hubs is now sick with what I had, he spent much of last night coughing. Ran to pharmacy to get a rapid test to rule out covid, it was negative thankfully. Since getting off work it been a pretty chill day. We've watched Die Hard and new Dune &amp; now currently watching the orginal.",1467289333489147907,255526641
768,768,en,False,0,0,24,0,2021-12-06T16:39:36.000Z,can't afford a costume so I'm putting the strings of my hoodie in my nose and pretending I'm in Dune,1467896515897274368,1189814358043439105
7382,7382,en,False,1,0,10,0,2021-12-03T14:05:58.000Z,No one told me there was a pug in dune?! Holding this type of information from me is a crime. https://t.co/dUBJSTHRFn,1466770691668135941,306819695
8498,8498,en,False,0,0,0,0,2021-12-03T01:47:48.000Z,YAAAAAAAAAAAY! C'MON DUNE https://t.co/XAtwB86ZDx,1466584922727059459,1387724233703366656
3167,3167,en,False,0,1,10,0,2021-12-05T10:23:17.000Z,The best DUNE take I saw is that the movie didn't have enough sweat.,1467439424833085440,1431574955636891656
7322,7322,en,False,0,0,0,0,2021-12-03T14:42:42.000Z,me reading several volumes of dune and sci-fi weekly lmao https://t.co/guxIbLkR0C,1466779936283373578,1449951932508999681
7944,7944,en,False,0,1,6,0,2021-12-03T07:48:30.000Z,on the way to DUNE IN A WEIRD OUTFIT !!! https://t.co/HOe9xaOauA,1466675697330491395,1058938768017698816
1088,1088,en,False,3,2,34,0,2021-12-06T12:07:43.000Z,"Well, the first Top Ten is here.

Top 10 books (not released in 2021) that I read in 2021: 

Top to bottom
- Flights
- The Appointment
- Parable duology
- Piranesi
- Never Let Me Go
- Kindred
- The Left Hand of Darkness
- Akhmatova's poems
- How Much of These Hills Is Gold
- Dune https://t.co/nkkMLh7zht",1467828093343707140,388628326
4956,4956,en,False,0,2,2,0,2021-12-04T15:57:08.000Z,"Dune if it happened in New York City

""Eyyyyy I'm holdin atcha neck Gom Jabbar over here!""",1467161054417506305,19907949
5426,5426,en,False,0,0,2,0,2021-12-04T10:02:26.000Z,i think fetus alia from dune (1984) would be best friends with the eraserhead baby https://t.co/fq0nrUbMEM,1467071791038296069,3988904234
274,274,en,False,0,0,1,0,2021-12-06T21:36:03.000Z,main benefit of the dune movie is that i bet i could find someone to play civ iv dune wars mod with me now,1467971120154525698,2768625720
6671,6671,en,False,0,0,0,0,2021-12-03T20:59:26.000Z,Free Guy has to be one of my best movies of 2021. But Dune has to be number Uno.,1466874741046886407,748185811083010050
2483,2483,en,False,2,4,53,0,2021-12-05T18:53:48.000Z,Dune Buggy driving was a vibeeeeeee 🛺🛺🛺 https://t.co/Nk6Or2VEsO,1467567902912098308,575519987
458,458,en,False,0,0,2,0,2021-12-06T19:51:00.000Z,"Friend on snapchat said ""damn bitch you took dune to heart"" 😭💀 https://t.co/UmpRax3icu",1467944683909251073,240494617
5051,5051,en,False,0,0,1,0,2021-12-04T14:53:01.000Z,DUNE REWATCH NIGHT https://t.co/sVjVE0PQOj,1467144918858567682,1335344882014023680
2227,2227,en,False,0,0,0,0,2021-12-05T21:22:49.000Z,Nearly fell asleep on the drive home in Richmond but then I put on the Dune soundtrack so it got better,1467605403118809096,58373429
410,410,en,False,0,0,3,2,2021-12-06T20:19:12.000Z,"Tonight at 7:30pm AEDT (or 4:30pm In WA) we are returning to Arrakis for Denis Villeneuve’s @dunemovie and we are joined once again by our favourite Spice Blancmange trader @MagnusDanger! Don’t be a Shai Hulud, Join us at https://t.co/gU0O8TX2jb!
The Spice Must Flow! #dune #movie https://t.co/dkfpTJEWQQ",1467951779522310147,177857574
3789,3789,en,False,4,0,12,0,2021-12-05T03:01:14.000Z,We live in a world where DUNE Part II and Across the SpiderVerse Part II will release in 2023 and we honestly don’t deserve it! https://t.co/hZW65hydup,1467328181761839105,2497063076
7948,7948,en,False,0,2,8,0,2021-12-03T07:46:24.000Z,"NO SPOILERS

but I just saw Dune, and let me just say it was very good. Would definitely recommend you go and see it",1466675170869792772,1301092009935949831
7750,7750,en,False,0,0,0,0,2021-12-03T10:06:30.000Z,"A new issue of ""The Dune Times"" is just out! Don't miss it! https://t.co/qj8bGNLI1z With thanks to @pedroprola #news #photography",1466710426809421827,2253896635
2383,2383,en,False,2,0,24,0,2021-12-05T19:52:42.000Z,"No, it’s actually “Dune 2: Sandworm Boogaloo.”

True story. https://t.co/r5kNrHXx2G",1467582724818944000,17877850
6259,6259,en,False,0,3,9,0,2021-12-04T00:55:10.000Z,"Saw Dune for the 3rd time today, 2nd time in IMAX. 

Still catching new details with each watch and really enjoyed it.",1466934064712192001,10665432
7141,7141,en,False,0,0,0,0,2021-12-03T16:25:41.000Z,Dune: the version of Ridley Scott that you’ll never see https://t.co/YZou9iE67A,1466805853114281986,1369668369339842564
6021,6021,en,False,0,0,1,0,2021-12-04T03:12:47.000Z,The best subtext of #Dune https://t.co/da5mpEU4fu,1466968700414795776,31718580
5424,5424,en,False,0,0,0,0,2021-12-04T10:03:08.000Z,"Watching the early #Dune movie.
And yes, it's worse than I remember.",1467071968125984769,218301864
6200,6200,en,False,0,0,0,0,2021-12-04T01:30:11.000Z,"New Movies On Demand: 'Dune,' 'The Last Duel,' 'Belfast,' + More https://t.co/L6FKUe44Rc via @decider",1466942879599837187,2544914191
8219,8219,en,False,0,0,0,0,2021-12-03T04:24:26.000Z,Dune - https://t.co/mQdxP3ZSjJ https://t.co/BoaAxLLCb2,1466624342834532353,3186904726
1299,1299,en,False,0,0,0,0,2021-12-06T08:15:27.000Z,DUNE 2021 vs DUNE 1984 Trailer Scenes https://t.co/D8QilwQWhH,1467769644631085061,1361602719019106307
2472,2472,en,False,0,0,0,0,2021-12-05T18:57:34.000Z,y’all should i watch dune or is it gonna be a waste of time,1467568849880903680,903176641219665921
5942,5942,en,False,0,0,0,0,2021-12-04T04:00:20.000Z,Dune (2021) REACTION: Spice WARS! GREAT Book Adaptation. There WILL Be A SEQUEL! Mindgasms Quickies https://t.co/Ott0QUqzt9,1466980663513346054,1061322896
8679,8679,en,False,0,0,0,0,2021-12-03T00:34:34.000Z,Check out this listing I just added to my #Poshmark closet: Dune London Backpack/Purse. https://t.co/ktG2TR5TqT #shopmycloset @poshmarkapp,1466566495551438848,1350550186553176066
6071,6071,en,False,2,0,0,0,2021-12-04T02:49:34.000Z,"Struggling to find marital bliss, Thelma and Saman book a magic mushroom ceremony in Hawaii.

by #charlotte_dune 
get it now  https://t.co/IuBXKGFOjr
https://t.co/LVN7YSb7d8
pls RT 
#iartg 
#asmsg 
#bookboost 
#Fantasy and Romance. https://t.co/Bs89UxNlYY",1466962858122657800,818379037370437632
6543,6543,en,False,0,0,3,0,2021-12-03T22:18:32.000Z,"We watched the old Dune with the teenager so he’d have the comparison.  He kept saying, “why are they all white?????”",1466894649109499920,16123125
5276,5276,en,False,0,0,0,0,2021-12-04T11:42:48.000Z,Dune (Part One) — Spice Up Your Life https://t.co/m0Nx22zJTX,1467097049959120898,1427513309360795675
6856,6856,en,False,2,0,2,0,2021-12-03T19:15:40.000Z,"Dune - Rainbow To The Stars (Official Video) https://t.co/XgCSTHp6re 

ⒻⓇⒾⒹⒶⓨ  ⒹⒾⓈⒸⓞ
✺꧁꧂꧁꧂
𝔽ℝ𝕀𝔻𝔸𝕐 𝔻𝕀𝕊ℂ𝕆    
#fridaydisco",1466848630837587978,172884537
340,340,en,False,0,0,0,0,2021-12-06T21:03:32.000Z,i want to read dune but only so i can win debates w guys (specifically those who read dune or pretended to) that pretend to be better than me,1467962938430717952,1425474870704361476
4869,4869,en,False,38,7,299,4,2021-12-04T17:01:15.000Z,"#Dune &amp; #IMAX, a match made in heaven!
In its 7th FRI, #DuneMovie grossed 510k, a +263% boost from THU &amp; only a -36% drop from last FRI - despite last FRI being boosted by Thanksgiving, the best hold of the weekend- for a 103.3M cume at domestic #BoxOffice.
Eyeing a 106M-110M run https://t.co/2m18jw11Jf",1467177191016484873,141378935
7946,7946,en,False,0,0,0,0,2021-12-03T07:47:56.000Z,"The #Bingeistaan Guys are back!

This week @irocksid @maharshs @gauravgjain discuss the mega releases of Hollywood and Bollywood in the theatrical experience and also, what’s cooking in the kitchen of the OTT apps!

Listen Now: https://t.co/Z5opMN1c3N https://t.co/Yx9EDxz40q",1466675556187918336,996636231852314624
3669,3669,en,False,0,0,1,0,2021-12-05T04:14:22.000Z,The DUNE movie turned out to be pretty good. ^^,1467346583872229376,1460129400012390407
6950,6950,en,False,0,3,10,0,2021-12-03T18:22:21.000Z,"I rewatched Dune. In my first viewing, I really liked it, but now that I know the movie's structure, I really loved it.",1466835211493294081,709170071353106432
3533,3533,en,False,0,0,2,0,2021-12-05T05:30:59.000Z,Sloppy from the dune worm ¿?,1467365864399847424,1273752194060345349
288,288,en,False,0,0,0,1,2021-12-06T21:31:10.000Z,"⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀lith , huh ? you dress in all black , it ' s reasonable conclusion . 
⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀( she chuckles and shrugged . )
⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀call me dune . i would advise not asking about my normal name . 
⠀ https://t.co/tf42eJBWfU",1467969893534478338,1423484147088101382
7079,7079,en,False,0,0,0,0,2021-12-03T17:01:32.000Z,Just posted a photo @ Dune https://t.co/7haHXeIJyM,1466814874487607301,1034226912686567424
4108,4108,en,False,0,0,0,0,2021-12-05T00:04:06.000Z,Hey how many of the Dune books should I get my wife? I'm guessing it's the first 3 but I have no clue,1467283602555633664,13330042
3203,3203,en,False,0,1,7,0,2021-12-05T09:52:40.000Z,Dune was incredible. Glad I waited to watch it at the cinema.,1467431722182606849,371584510
6421,6421,en,False,0,0,11,0,2021-12-03T23:22:44.000Z,Dune for the 4th time in imax. Still slaps. Haven’t seen a movie this many times in theaters since rise of skywalker. https://t.co/VmXWhkjnFT,1466910806566703104,267409098
4744,4744,en,False,1,1,2,0,2021-12-04T18:19:43.000Z,seeing #Dune again. &lt;3 this time in IMAX,1467196937564823555,1296897596242432001
1031,1031,en,False,0,0,0,0,2021-12-06T13:06:40.000Z,"Broke: Villeneuve's Dune is brutalist
Woke: Villeneuve's Dune is wabi-sabi",1467842931784564738,3310928072
623,623,en,False,0,0,0,0,2021-12-06T18:02:29.000Z,James McAvoy in children of dune? Hell yes.,1467917375433592839,1467616430724104201
5417,5417,en,False,0,1,8,0,2021-12-04T10:07:09.000Z,"DUNE (2021, dir. Denis Villeneuve)

The son of a wealthy industrialist resumes life as normal with the support of his family after tragically killing a black man.",1467072979985043456,1045057057
4359,4359,en,False,0,0,1,0,2021-12-04T21:56:52.000Z,Just bought the next two books of dune. I'm hyperfixated hard. TIME TO LEARN EVERY SINGLE THING ABOUT THIS TOPIC,1467251584723783682,1071103732383924224
6511,6511,en,False,0,1,1,0,2021-12-03T22:35:59.000Z,Just got the gorgeous 2019 deluxe edition of Dune in the mail today! 😍 #Dune #FrankHerbert https://t.co/aWS67DsG92,1466899038591148033,3070330126
3978,3978,en,False,0,1,2,0,2021-12-05T01:08:19.000Z,"Can you tell how this shot from Dune '84 was created? I bet you can't! Everything you see was accomplished using practical effects ONLY--in camera. Nothing done in post. The people standing at vessel entrance and base of stairs are REAL actors. Also, no matte painting involved. https://t.co/wjHgdfvP3E",1467299762915491847,28307736
6395,6395,en,False,0,0,0,0,2021-12-03T23:36:28.000Z,Just watched Dune (1984) oh man I laughed a lot. Not because it's funny but because it sucks,1466914262232838147,1385506646047211522
5473,5473,en,False,0,0,1,0,2021-12-04T09:27:00.000Z,Luke Akehurst looks like a Harkonnen extra from Lynch's Dune.,1467062871997693952,775738955383861248
2709,2709,en,False,0,0,0,0,2021-12-05T16:29:09.000Z,Dune (3D Blu-ray + Blu-ray + Digital) Pre-Order $27.99 at Amazon https://t.co/F0cftzepCU,1467531498005794816,27473141
2877,2877,en,False,0,0,0,0,2021-12-05T14:38:50.000Z,Dune much better on rewatch. Glad TGV put it back on IMAX,1467503736817811457,377859799
249,249,en,False,0,0,1,0,2021-12-06T21:47:44.000Z,"Ooooo, Dune is up for rental. That's tomorrow night sorted https://t.co/BIo0w7VMEL",1467974062521597959,30976413
6424,6424,en,False,0,0,1,0,2021-12-03T23:22:00.000Z,The Unit Meets Warehouse 13: The Nightstalkers by @Bob_Mayer #area51 #sciencefiction https://t.co/LYm4FCm3OP via @SlideShare #Foundation #aliens #Dune #TheExpanse #scifi #art #Germany https://t.co/yb5rt33OD4,1466910619387543555,2780504052
1670,1670,en,False,0,0,0,0,2021-12-06T03:04:24.000Z,PETER DUNE,1467691363244384257,1386266729513459713
6100,6100,en,False,0,1,4,0,2021-12-04T02:31:27.000Z,"HOLY SHIT.
DUNE IS BACK IN IMAX THIS WEEKEND",1466958297811070979,1460513064470687747
1294,1294,en,False,0,0,0,0,2021-12-06T08:19:03.000Z,DUNE CHRONICLES OF THE IMPERIUM ORIGINAL NO REPRINT ROLE PLAY GAME HB HC RPG VGC https://t.co/0uvh1i6X5C eBay https://t.co/5pEPTyP5yj,1467770550353162242,1455993545597198338
6670,6670,en,False,1,0,2,0,2021-12-03T21:00:06.000Z,USGS dune database entry number 3461-610 - https://t.co/WPQGb80UIU https://t.co/U15W8ZwptF,1466874909594984450,4438807636
3883,3883,en,False,0,0,0,0,2021-12-05T02:14:08.000Z,"Deanie believes perseverance is the key to accomplishing amazing things and has made it her mission to share this message, one that can benefit every child. 

 https://t.co/DA9plrrtev 
 https://t.co/ur1NF77vB6 
#AuthorUpROAR #MasterBlaster #WilbursNewHome 
@DeanieHDunne https://t.co/I7zfutyQvn",1467316328121790468,318774557
5601,5601,en,False,12,10,126,0,2021-12-04T07:46:44.000Z,"Just got home from IMAX and seen Dune. Wow what an absolute thriller that was. 

The things you can do when your vaccinated and don’t love Craig Kelly. BEST DAY EVER!!! 
#Melbourneprotest",1467037642818654211,810051650471591936
2687,2687,en,False,0,0,0,0,2021-12-05T16:45:34.000Z,About to see Dune in IMAX!,1467535632281083909,1058142762028150785
2534,2534,en,False,0,0,0,0,2021-12-05T18:23:49.000Z,Dune secured 😍,1467560357975642114,537383623
3416,3416,en,False,0,6,21,0,2021-12-05T06:59:55.000Z,the one glaring flaw in the new dune is that the score isn't great but david lynch dune soundtrack whips ass,1467388246099304449,23520102
1905,1905,en,False,0,0,0,0,2021-12-06T00:22:43.000Z,Elon is starting to look like a villain from Dune,1467650675920232450,319918903
5920,5920,en,False,0,1,1,0,2021-12-04T04:10:19.000Z,That was @Dune_in_Katy driving too slow and moved to the left lane when @DRDREon290 got him 😅 https://t.co/fvszI1bCOl,1466983179424878593,339107273
514,514,en,False,0,0,0,0,2021-12-06T19:14:04.000Z,Just played: Aroma - Otherly Love - DUNE Drift (Topaz),1467935389222678530,211291588
5947,5947,en,False,0,0,3,0,2021-12-04T03:58:37.000Z,essentially the plot of dune https://t.co/K1HAgmLYk0,1466980232536207362,1380874089250836481
7644,7644,en,False,0,0,0,0,2021-12-03T11:35:21.000Z,"Top 10 Hollywood films of 2021 as per National Board of Review: Dune, The Last Duel, Licorice Pizza make it to the list https://t.co/acwTBwm7b3",1466732787180920834,1443265008394129408
3368,3368,en,False,0,0,0,0,2021-12-05T07:29:48.000Z,Just saw Dune… why wasn’t it 8 hours long??,1467395769032327173,3232134685
8406,8406,en,False,0,0,2,0,2021-12-03T02:37:00.000Z,What if D-Day changed? https://t.co/7ttbojcIds #30secondbook #timetravel #history #historyteacher #homeschooling #scifi https://t.co/aNmnippwmJ #WheelOfTime #Dune #ThursdayThoughts #scifi,1466597305004478466,33345091
1788,1788,en,False,0,0,0,0,2021-12-06T01:34:11.000Z,Dune : when you meet the guy you think will be the saviour of the universe and his name is Paul. 🤦‍♀️,1467668661888425984,536122740
7466,7466,en,False,0,2,11,0,2021-12-03T13:21:40.000Z,Weirdest part of Dune was that the Harkonnens spent 60 years of spice profits on a war with no real benefits. Do they not have short sellers in the universe?,1466759543522791433,226576706
7656,7656,en,False,0,0,0,0,2021-12-03T11:25:04.000Z,Indiana Dunes National Park  #Soil #Sand #Nature #Outdoors #Land #Dune #Shoreline #Water https://t.co/UicvX8SDFJ,1466730196900450310,1348354517692243970
2597,2597,en,False,0,0,0,0,2021-12-05T17:42:48.000Z,"#Dune movie review - NEGROMANCER 2.0: Review: 2021 ""DUNE "" is Both Tremendous and Tedious https://t.co/jEnras0zcz",1467550035990753284,311219545
5869,5869,en,False,0,0,2,0,2021-12-04T04:39:39.000Z,Omg! Dune OMFG #DuneMovie https://t.co/Iyil01rhR9,1466990561919848449,18526346
6873,6873,en,False,0,0,1,0,2021-12-03T19:05:32.000Z,It's nearly time to relive the most epic film of the year. Rent the Home Premiere of #DuneMovie this Monday! https://t.co/lmPSwyCf2z,1466846080444686342,1158297623968866306
6590,6590,en,False,0,0,0,0,2021-12-03T21:48:54.000Z,US based peeps can now buy Dune. https://t.co/BFcsks5lln,1466887191691464706,14970812
2607,2607,en,False,0,1,1,0,2021-12-05T17:33:31.000Z,"Mom: I really liked Oscar Isaac in ""Dune.""

Me: Oh, he looks great! Such a stern brunch daddy.

Mom: ...a what?

Me: ...nothing. https://t.co/Nl4vlaV1OF",1467547696420605952,25332470
293,293,en,False,0,1,7,0,2021-12-06T21:27:15.000Z,"the dune soundtrack has, in my opinion, solidified Hans Zimmer as the best film score composer in history.",1467968906912362497,1378772042
2185,2185,en,False,0,0,0,0,2021-12-05T21:50:03.000Z,Dune 10/10 https://t.co/eC0Yas1Knu,1467612257676926977,1019999546515042307
5732,5732,en,False,0,3,23,0,2021-12-04T06:09:50.000Z,"There are about 10 theaters in the country that present IMAX movies in the full 1.43:1 aspect ratio on gigantic screens (the LA one is citywalk). if you're able to, see Dune at one of these houses. It's an incredible experience and it feels like the movie was made for the format",1467013253792292864,33843641
5907,5907,en,False,0,0,1,0,2021-12-04T04:14:44.000Z,Been training my brain to say Dune with a D instead of a J and it’s been a big fail,1466984287425609728,1435818523125686272
4353,4353,en,False,0,1,0,0,2021-12-04T22:00:06.000Z,watching dune in the cinema must have been an amazing experience,1467252395809943560,755857261
2098,2098,en,False,0,3,10,0,2021-12-05T22:27:27.000Z,"Dune was as ponderious and as grandiose as I expectesd to be. The casting was perfect, the actors sublime.

But my ultimate takeaway was just how much Javier Bardem and @newbiedm are twins from different mothers!",1467621667287584787,14643449
6361,6361,en,False,0,2,10,0,2021-12-03T23:53:30.000Z,Zendaya after being in Dune for 5 minutes https://t.co/2BaR6cL99c,1466918548094308355,803369453769674756
1667,1667,en,False,0,0,0,0,2021-12-06T03:05:43.000Z,Liking what I’m DUNE tomorrow?,1467691698092445701,900134001565892608
1971,1971,en,False,0,0,0,0,2021-12-05T23:49:04.000Z,First Look at DUNE: A WHISPER OF CALADAN SEAS #1 from BOOM! Studios: BOOM! Studios has unleashed a fervent first look at DUNE: A WHISPER OF CALADAN SEAS #1. The press release follows: Media Release — BOOM! Studios today revealed a first look at DUNE:…… https://t.co/tWG0DIlCWo https://t.co/WelsV5Xp0q,1467642205942677504,8952542
647,647,en,False,0,0,0,0,2021-12-06T17:47:01.000Z,"Check out this book - 'My Life at Sweetbrier: A Life Changed by Horses' by Deanie Humphrys-Dunne https://t.co/ywce2MTRQx 
 
Visit her at
https://t.co/DA9plrrtev 
https://t.co/QBtMMiF3NP 
https://t.co/fLozLRPaVk 

 #AuthorUpROAR @EarthDesires 
@DeanieHDunne https://t.co/Zj2tEIKfM3",1467913482653691907,318774557
687,687,en,False,0,7,3,0,2021-12-06T17:20:40.000Z,Has anybody seen Dune yet and is it worth watching?,1467906853761810437,1118906892061827072
6156,6156,en,False,0,0,1,0,2021-12-04T02:02:05.000Z,"""HEAVEN DRIPS"" — A Bad Lip Reading of Dune https://t.co/zUnPatLqqf via @YouTube",1466950908625965056,42514101
4644,4644,en,False,0,0,2,0,2021-12-04T19:24:41.000Z,"1. Dune
2. The Suicide Squad 
3. Venom 2 https://t.co/ZXOycIvNf0",1467213285313302528,1000197942806953986
2066,2066,en,False,0,0,3,0,2021-12-05T22:43:25.000Z,Amused that @Channel4 used music from the recent Dune movie for their #F1 highlights program. Yet I'll warrant there's no sand worm appearances during the race! https://t.co/yHiFHsatPZ,1467625687532060672,20844018
8563,8563,en,False,0,1,2,0,2021-12-03T01:22:11.000Z,y’all seeing dune while I’ve been dune your dad,1466578477188935680,1152391172704178177
4422,4422,en,False,0,0,0,0,2021-12-04T21:25:26.000Z,(me sticking my hand into the soda box) this is just like dune,1467243674819969025,810771922476826624
221,221,en,False,0,1,1,0,2021-12-06T22:01:38.000Z,Dune is a movie only to be viewed for the first time on big screens. And then on another big screen. Amazing. #DuneMovie,1467977557991636998,870588602555748356
3080,3080,en,False,0,0,0,0,2021-12-05T11:36:53.000Z,Tired and Destroyed from the last stream...BUT I SAW DUNE! https://t.co/dYG8gMFtTE,1467457946397200387,1143185906280488961
994,994,en,False,0,0,0,0,2021-12-06T13:36:50.000Z,"One of the best films of 2021. Yes, Dune was dynamic, but Finch is fantastic! https://t.co/x1dSOerUfu #Moviereview #Movies #films #writers #writing #writingservices #writerslift #writerscommunity #writingcommunity #bloggingcommunity #blogging #writersupportingwriters #Finch",1467850522149466112,2388565987
5579,5579,en,False,0,1,4,0,2021-12-04T08:03:23.000Z,just watched Dune in IMAX 😳,1467041829900021760,864417181
3026,3026,en,False,0,0,1,0,2021-12-05T12:39:04.000Z,"What is so interesting about the Dune movie, 2hrs+ and I’m still not seeing anything exciting",1467473596763230214,927679710552842241
2416,2416,en,False,0,0,18,2,2021-12-05T19:36:53.000Z,"Top 10 of the year (so far).

1. Spencer 
2. Dune
3. Titane 
4. Pig
5. The Green Knight 
6. Inside
7. The Last Duel
8. Last Night in Soho
9. No Time To Die
10. The Power of The Dog https://t.co/YH399znrLR",1467578745183772672,491338291
7066,7066,en,False,0,0,0,0,2021-12-03T17:07:25.000Z,Dune and squid game !! https://t.co/r73bD7XZl4,1466816355387142147,3717134953
2087,2087,en,False,0,1,1,0,2021-12-05T22:33:48.000Z,Dune was cool Idc idc,1467623267720646657,1118461366191513601
8555,8555,en,False,0,1,2,0,2021-12-03T01:24:37.000Z,I never got to see Dune sadge,1466579090396237824,1288983948064772096
4291,4291,en,False,0,1,0,0,2021-12-04T22:32:40.000Z,"revendo Dune, timothee lindo",1467260595317710850,1444485382066819072
5405,5405,en,False,0,1,3,0,2021-12-04T10:16:58.000Z,"I’m at IMAX for Dune and I have not felt this much anxiety about crowds in a VERY long time, Jesus H. Christ…",1467075448538427393,708192012768444416
